transaction_id,product_id,product_price,product_sale,product_display
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,079,6.73,False,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,096,5.52,False,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,094,7.79,False,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,014,5.34,False,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,053,1.37,False,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,001,7.25,False,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,048,4.68,False,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,010,2.98,False,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,076,0.09,True,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,038,4.25,False,False
6084a581-4c89-42d0-ab7a-f3ae0e6d43e0,071,0.04,False,False
a0a838c7-a427-4f02-b14d-aa729379194e,094,7.79,False,False
a0a838c7-a427-4f02-b14d-aa729379194e,008,44.54,False,False
a0a838c7-a427-4f02-b14d-aa729379194e,091,25.29,True,False
a0a838c7-a427-4f02-b14d-aa729379194e,006,13.27,False,False
a0a838c7-a427-4f02-b14d-aa729379194e,007,5.24,True,True
a0a838c7-a427-4f02-b14d-aa729379194e,053,1.37,False,False
a0a838c7-a427-4f02-b14d-aa729379194e,071,0.04,False,False
a0a838c7-a427-4f02-b14d-aa729379194e,076,0.09,True,False
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,079,6.73,False,False
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,065,14.53,False,False
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,001,7.25,False,False
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,028,86.78,False,False
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,056,1.87,False,False
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,088,10.48,False,False
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,045,1.58,False,False
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,071,0.04,False,False
5da5ab18-f016-4f0a-8aaa-56a2004f75d7,076,0.09,True,False
b752089c-ff42-46d1-bc6d-fcd45647b364,065,14.53,False,False
b752089c-ff42-46d1-bc6d-fcd45647b364,037,13.84,False,False
b752089c-ff42-46d1-bc6d-fcd45647b364,019,9.16,True,False
b752089c-ff42-46d1-bc6d-fcd45647b364,068,33.13,True,False
b752089c-ff42-46d1-bc6d-fcd45647b364,055,53.0,False,False
b752089c-ff42-46d1-bc6d-fcd45647b364,071,0.04,False,False
b752089c-ff42-46d1-bc6d-fcd45647b364,076,0.09,True,False
9aee127c-b7e2-42a2-85e7-ad6575ceb190,090,35.7,False,False
9aee127c-b7e2-42a2-85e7-ad6575ceb190,009,6.56,False,False
9aee127c-b7e2-42a2-85e7-ad6575ceb190,070,7.72,False,True
9aee127c-b7e2-42a2-85e7-ad6575ceb190,071,0.04,False,False
9aee127c-b7e2-42a2-85e7-ad6575ceb190,076,0.09,True,False
c86775d0-594c-4ce4-9b9d-836d83d967d0,008,44.54,False,False
c86775d0-594c-4ce4-9b9d-836d83d967d0,017,6.16,False,False
c86775d0-594c-4ce4-9b9d-836d83d967d0,099,22.02,False,False
c86775d0-594c-4ce4-9b9d-836d83d967d0,048,4.68,False,False
c86775d0-594c-4ce4-9b9d-836d83d967d0,006,13.27,False,False
c86775d0-594c-4ce4-9b9d-836d83d967d0,095,7.96,False,False
c86775d0-594c-4ce4-9b9d-836d83d967d0,004,13.84,True,False
c86775d0-594c-4ce4-9b9d-836d83d967d0,076,0.09,True,False
c86775d0-594c-4ce4-9b9d-836d83d967d0,071,0.04,False,False
b8342feb-63e3-4dea-baa2-94422cc1babe,035,29.36,True,False
b8342feb-63e3-4dea-baa2-94422cc1babe,044,18.56,False,False
b8342feb-63e3-4dea-baa2-94422cc1babe,068,33.13,True,False
b8342feb-63e3-4dea-baa2-94422cc1babe,069,5.43,False,False
b8342feb-63e3-4dea-baa2-94422cc1babe,077,4.51,True,False
b8342feb-63e3-4dea-baa2-94422cc1babe,071,0.04,False,False
b8342feb-63e3-4dea-baa2-94422cc1babe,076,0.09,True,False
fcc34e49-afda-4252-a107-998c516beebb,083,36.32,False,True
fcc34e49-afda-4252-a107-998c516beebb,050,32.86,False,False
fcc34e49-afda-4252-a107-998c516beebb,056,1.87,False,False
fcc34e49-afda-4252-a107-998c516beebb,058,5.38,False,False
fcc34e49-afda-4252-a107-998c516beebb,010,2.98,False,False
fcc34e49-afda-4252-a107-998c516beebb,079,6.73,False,False
fcc34e49-afda-4252-a107-998c516beebb,071,0.04,False,False
fcc34e49-afda-4252-a107-998c516beebb,076,0.09,True,False
e8e35837-3beb-492e-8781-1c774735ff2d,007,5.24,True,True
e8e35837-3beb-492e-8781-1c774735ff2d,088,10.48,False,False
e8e35837-3beb-492e-8781-1c774735ff2d,054,39.41,False,False
e8e35837-3beb-492e-8781-1c774735ff2d,001,7.25,False,False
e8e35837-3beb-492e-8781-1c774735ff2d,081,17.19,False,False
e8e35837-3beb-492e-8781-1c774735ff2d,038,4.25,False,False
e8e35837-3beb-492e-8781-1c774735ff2d,048,4.68,False,False
e8e35837-3beb-492e-8781-1c774735ff2d,051,2.34,False,False
e8e35837-3beb-492e-8781-1c774735ff2d,071,0.04,False,False
e8e35837-3beb-492e-8781-1c774735ff2d,076,0.09,True,False
7d92c68f-c410-4583-81ce-9f5ec3fccd35,081,17.19,False,False
7d92c68f-c410-4583-81ce-9f5ec3fccd35,070,7.72,False,True
7d92c68f-c410-4583-81ce-9f5ec3fccd35,024,20.34,False,False
7d92c68f-c410-4583-81ce-9f5ec3fccd35,043,6.08,False,False
7d92c68f-c410-4583-81ce-9f5ec3fccd35,076,0.09,True,False
7d92c68f-c410-4583-81ce-9f5ec3fccd35,071,0.04,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,015,63.41,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,024,20.34,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,031,10.64,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,009,6.56,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,004,13.84,True,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,010,2.98,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,051,2.34,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,014,5.34,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,056,1.87,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,053,1.37,False,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,076,0.09,True,False
fb3e56c9-c485-4388-ac72-37cff3a306d5,071,0.04,False,False
939a50d9-41dd-4c4d-a4c0-8df4a615bdba,017,6.16,False,False
939a50d9-41dd-4c4d-a4c0-8df4a615bdba,038,4.25,False,False
939a50d9-41dd-4c4d-a4c0-8df4a615bdba,083,36.32,False,True
939a50d9-41dd-4c4d-a4c0-8df4a615bdba,051,2.34,False,False
939a50d9-41dd-4c4d-a4c0-8df4a615bdba,078,16.57,False,False
939a50d9-41dd-4c4d-a4c0-8df4a615bdba,071,0.04,False,False
939a50d9-41dd-4c4d-a4c0-8df4a615bdba,076,0.09,True,False
2b8a72d5-4b01-4d65-b3cc-ac4b0757396e,066,6.98,False,False
2b8a72d5-4b01-4d65-b3cc-ac4b0757396e,060,10.25,False,False
2b8a72d5-4b01-4d65-b3cc-ac4b0757396e,048,4.68,False,False
2b8a72d5-4b01-4d65-b3cc-ac4b0757396e,026,2.52,False,False
2b8a72d5-4b01-4d65-b3cc-ac4b0757396e,076,0.09,True,False
2b8a72d5-4b01-4d65-b3cc-ac4b0757396e,071,0.04,False,False
4f9f502b-d93b-4998-8781-42651a0fbed7,069,5.43,False,False
4f9f502b-d93b-4998-8781-42651a0fbed7,015,63.41,False,False
4f9f502b-d93b-4998-8781-42651a0fbed7,007,5.24,True,True
4f9f502b-d93b-4998-8781-42651a0fbed7,053,1.37,False,False
4f9f502b-d93b-4998-8781-42651a0fbed7,056,1.87,False,False
4f9f502b-d93b-4998-8781-42651a0fbed7,076,0.09,True,False
4f9f502b-d93b-4998-8781-42651a0fbed7,071,0.04,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,052,24.49,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,058,5.38,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,036,33.45,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,038,4.25,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,053,1.37,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,080,38.44,True,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,096,5.52,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,051,2.34,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,047,6.93,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,076,0.09,True,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,092,4.63,False,False
1995f3a5-14e8-4d77-ba48-68ddda524e09,071,0.04,False,False
a88bd1dd-2dec-4d01-be1a-6f4a63e5860a,014,5.34,False,False
a88bd1dd-2dec-4d01-be1a-6f4a63e5860a,049,32.93,True,False
a88bd1dd-2dec-4d01-be1a-6f4a63e5860a,094,7.79,False,False
a88bd1dd-2dec-4d01-be1a-6f4a63e5860a,047,6.93,False,False
a88bd1dd-2dec-4d01-be1a-6f4a63e5860a,076,0.09,True,False
a88bd1dd-2dec-4d01-be1a-6f4a63e5860a,053,1.37,False,False
a88bd1dd-2dec-4d01-be1a-6f4a63e5860a,071,0.04,False,False
5122f05a-56f0-4601-9bc6-bb8e1a51d2bd,091,25.29,True,False
5122f05a-56f0-4601-9bc6-bb8e1a51d2bd,010,2.98,False,False
5122f05a-56f0-4601-9bc6-bb8e1a51d2bd,067,28.35,True,False
5122f05a-56f0-4601-9bc6-bb8e1a51d2bd,072,24.26,False,False
5122f05a-56f0-4601-9bc6-bb8e1a51d2bd,007,5.24,True,True
5122f05a-56f0-4601-9bc6-bb8e1a51d2bd,017,6.16,False,False
5122f05a-56f0-4601-9bc6-bb8e1a51d2bd,076,0.09,True,False
5122f05a-56f0-4601-9bc6-bb8e1a51d2bd,071,0.04,False,False
98d16725-a947-481a-bbe5-7e668209aff4,007,5.24,True,True
98d16725-a947-481a-bbe5-7e668209aff4,097,25.89,False,False
98d16725-a947-481a-bbe5-7e668209aff4,071,0.04,False,False
98d16725-a947-481a-bbe5-7e668209aff4,068,33.13,True,False
98d16725-a947-481a-bbe5-7e668209aff4,100,11.95,False,False
98d16725-a947-481a-bbe5-7e668209aff4,029,8.45,True,False
98d16725-a947-481a-bbe5-7e668209aff4,053,1.37,False,False
98d16725-a947-481a-bbe5-7e668209aff4,014,5.34,False,False
98d16725-a947-481a-bbe5-7e668209aff4,076,0.09,True,False
19868785-6d42-4c89-9ca0-aee6c8e59569,030,6.35,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,088,10.48,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,001,7.25,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,038,4.25,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,010,2.98,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,019,9.16,True,False
19868785-6d42-4c89-9ca0-aee6c8e59569,050,32.86,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,040,8.05,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,046,21.19,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,060,10.25,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,007,5.24,True,True
19868785-6d42-4c89-9ca0-aee6c8e59569,058,5.38,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,071,0.04,False,False
19868785-6d42-4c89-9ca0-aee6c8e59569,076,0.09,True,False
85831402-594a-43bb-ab8c-0f95d2b807e7,087,51.33,False,False
85831402-594a-43bb-ab8c-0f95d2b807e7,059,23.36,True,False
85831402-594a-43bb-ab8c-0f95d2b807e7,066,6.98,False,False
85831402-594a-43bb-ab8c-0f95d2b807e7,076,0.09,True,False
85831402-594a-43bb-ab8c-0f95d2b807e7,045,1.58,False,False
85831402-594a-43bb-ab8c-0f95d2b807e7,071,0.04,False,False
d7c2c483-fc94-4ab2-a860-1189a0b0036a,070,7.72,False,True
d7c2c483-fc94-4ab2-a860-1189a0b0036a,078,16.57,False,False
d7c2c483-fc94-4ab2-a860-1189a0b0036a,071,0.04,False,False
d7c2c483-fc94-4ab2-a860-1189a0b0036a,074,32.61,False,False
d7c2c483-fc94-4ab2-a860-1189a0b0036a,014,5.34,False,False
d7c2c483-fc94-4ab2-a860-1189a0b0036a,026,2.52,False,False
d7c2c483-fc94-4ab2-a860-1189a0b0036a,045,1.58,False,False
d7c2c483-fc94-4ab2-a860-1189a0b0036a,076,0.09,True,False
d7c2c483-fc94-4ab2-a860-1189a0b0036a,056,1.87,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,078,16.57,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,059,23.36,True,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,014,5.34,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,037,13.84,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,076,0.09,True,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,026,2.52,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,048,4.68,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,092,4.63,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,063,10.29,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,010,2.98,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,051,2.34,False,False
ebcc9858-5e0a-4989-8ea4-33eb39e31194,071,0.04,False,False
485c0b45-7cf0-4037-853f-d11df61b0d72,046,21.19,False,False
485c0b45-7cf0-4037-853f-d11df61b0d72,065,14.53,False,False
485c0b45-7cf0-4037-853f-d11df61b0d72,097,25.89,False,False
485c0b45-7cf0-4037-853f-d11df61b0d72,071,0.04,False,False
485c0b45-7cf0-4037-853f-d11df61b0d72,076,0.09,True,False
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,029,8.45,True,False
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,077,4.51,True,False
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,005,32.42,False,False
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,087,51.33,False,False
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,031,10.64,False,False
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,030,6.35,False,False
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,051,2.34,False,False
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,053,1.37,False,False
ea5a5625-3cca-4c68-acf2-2ebbd8d2a861,071,0.04,False,False
c765a419-a4d4-447e-9830-3048e64f9a52,012,55.24,False,False
c765a419-a4d4-447e-9830-3048e64f9a52,001,7.25,False,False
c765a419-a4d4-447e-9830-3048e64f9a52,049,32.93,True,False
c765a419-a4d4-447e-9830-3048e64f9a52,029,8.45,True,False
c765a419-a4d4-447e-9830-3048e64f9a52,058,5.38,False,False
c765a419-a4d4-447e-9830-3048e64f9a52,007,5.24,True,True
c765a419-a4d4-447e-9830-3048e64f9a52,056,1.87,False,False
c765a419-a4d4-447e-9830-3048e64f9a52,076,0.09,True,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,026,2.52,False,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,078,16.57,False,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,048,4.68,False,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,070,7.72,False,True
20c7ab8f-c7ec-4961-ade3-823c08b27e42,036,33.45,False,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,004,13.84,True,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,029,8.45,True,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,038,4.25,False,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,010,2.98,False,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,076,0.09,True,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,001,7.25,False,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,014,5.34,False,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,088,10.48,False,False
20c7ab8f-c7ec-4961-ade3-823c08b27e42,066,6.98,False,False
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,095,7.96,False,False
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,057,29.88,False,False
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,031,10.64,False,False
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,023,9.25,False,False
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,004,13.84,True,False
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,029,8.45,True,False
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,053,1.37,False,False
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,071,0.04,False,False
11b4ed7c-af57-48ae-9bd6-2f213180fb6e,076,0.09,True,False
1d74bc3f-d666-4e17-9ddb-a9af5141c55c,022,40.04,False,False
1d74bc3f-d666-4e17-9ddb-a9af5141c55c,092,4.63,False,False
1d74bc3f-d666-4e17-9ddb-a9af5141c55c,069,5.43,False,False
1d74bc3f-d666-4e17-9ddb-a9af5141c55c,071,0.04,False,False
1d74bc3f-d666-4e17-9ddb-a9af5141c55c,076,0.09,True,False
c1e63077-8251-4aff-8c5e-942a6c725a92,008,44.54,False,False
c1e63077-8251-4aff-8c5e-942a6c725a92,037,13.84,False,False
c1e63077-8251-4aff-8c5e-942a6c725a92,059,23.36,True,False
c1e63077-8251-4aff-8c5e-942a6c725a92,079,6.73,False,False
c1e63077-8251-4aff-8c5e-942a6c725a92,007,5.24,True,True
c1e63077-8251-4aff-8c5e-942a6c725a92,053,1.37,False,False
c1e63077-8251-4aff-8c5e-942a6c725a92,026,2.52,False,False
c1e63077-8251-4aff-8c5e-942a6c725a92,071,0.04,False,False
c1e63077-8251-4aff-8c5e-942a6c725a92,076,0.09,True,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,079,6.73,False,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,092,4.63,False,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,097,25.89,False,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,065,14.53,False,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,007,5.24,True,True
acd97bc7-0e05-47a3-91f9-5954b2a15464,051,2.34,False,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,006,13.27,False,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,082,13.96,False,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,047,6.93,False,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,076,0.09,True,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,071,0.04,False,False
acd97bc7-0e05-47a3-91f9-5954b2a15464,045,1.58,False,False
37c1bdc0-a030-4641-a4c1-46cdb9e5e83f,097,25.89,False,False
37c1bdc0-a030-4641-a4c1-46cdb9e5e83f,007,5.24,True,True
37c1bdc0-a030-4641-a4c1-46cdb9e5e83f,026,2.52,False,False
37c1bdc0-a030-4641-a4c1-46cdb9e5e83f,012,55.24,False,False
37c1bdc0-a030-4641-a4c1-46cdb9e5e83f,076,0.09,True,False
37c1bdc0-a030-4641-a4c1-46cdb9e5e83f,071,0.04,False,False
a404992d-0e9b-426b-9bc0-22bc34fa05e8,096,5.52,False,False
a404992d-0e9b-426b-9bc0-22bc34fa05e8,056,1.87,False,False
a404992d-0e9b-426b-9bc0-22bc34fa05e8,076,0.09,True,False
a404992d-0e9b-426b-9bc0-22bc34fa05e8,072,24.26,False,False
a404992d-0e9b-426b-9bc0-22bc34fa05e8,085,29.73,False,False
a404992d-0e9b-426b-9bc0-22bc34fa05e8,081,17.19,False,False
a404992d-0e9b-426b-9bc0-22bc34fa05e8,001,7.25,False,False
a404992d-0e9b-426b-9bc0-22bc34fa05e8,053,1.37,False,False
a404992d-0e9b-426b-9bc0-22bc34fa05e8,071,0.04,False,False
4e2d77eb-68e5-40e3-931d-d51b2894a816,047,6.93,False,False
4e2d77eb-68e5-40e3-931d-d51b2894a816,002,35.31,True,False
4e2d77eb-68e5-40e3-931d-d51b2894a816,070,7.72,False,True
4e2d77eb-68e5-40e3-931d-d51b2894a816,096,5.52,False,False
4e2d77eb-68e5-40e3-931d-d51b2894a816,064,18.57,True,False
4e2d77eb-68e5-40e3-931d-d51b2894a816,045,1.58,False,False
4e2d77eb-68e5-40e3-931d-d51b2894a816,094,7.79,False,False
4e2d77eb-68e5-40e3-931d-d51b2894a816,076,0.09,True,False
4e2d77eb-68e5-40e3-931d-d51b2894a816,053,1.37,False,False
4e2d77eb-68e5-40e3-931d-d51b2894a816,071,0.04,False,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,070,7.72,False,True
d00dafce-0dee-4ac3-8eab-83f002e41e15,038,4.25,False,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,095,7.96,False,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,079,6.73,False,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,082,13.96,False,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,052,24.49,False,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,069,5.43,False,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,019,9.16,True,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,084,3.6,False,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,071,0.04,False,False
d00dafce-0dee-4ac3-8eab-83f002e41e15,076,0.09,True,False
fcb45c13-f910-4ad1-a1b8-7e6917556abb,087,51.33,False,False
fcb45c13-f910-4ad1-a1b8-7e6917556abb,016,7.14,False,False
fcb45c13-f910-4ad1-a1b8-7e6917556abb,026,2.52,False,False
fcb45c13-f910-4ad1-a1b8-7e6917556abb,053,1.37,False,False
fcb45c13-f910-4ad1-a1b8-7e6917556abb,014,5.34,False,False
fcb45c13-f910-4ad1-a1b8-7e6917556abb,071,0.04,False,False
fcb45c13-f910-4ad1-a1b8-7e6917556abb,079,6.73,False,False
fcb45c13-f910-4ad1-a1b8-7e6917556abb,076,0.09,True,False
e66e20ce-48b5-4eaf-83b5-9139c3d17767,067,28.35,True,False
e66e20ce-48b5-4eaf-83b5-9139c3d17767,089,41.1,False,False
e66e20ce-48b5-4eaf-83b5-9139c3d17767,040,8.05,False,False
e66e20ce-48b5-4eaf-83b5-9139c3d17767,076,0.09,True,False
e66e20ce-48b5-4eaf-83b5-9139c3d17767,071,0.04,False,False
e66e20ce-48b5-4eaf-83b5-9139c3d17767,056,1.87,False,False
e66e20ce-48b5-4eaf-83b5-9139c3d17767,053,1.37,False,False
9a879269-45b3-4404-866f-ef03a5faadff,007,5.24,True,True
9a879269-45b3-4404-866f-ef03a5faadff,016,7.14,False,False
9a879269-45b3-4404-866f-ef03a5faadff,043,6.08,False,False
9a879269-45b3-4404-866f-ef03a5faadff,006,13.27,False,False
9a879269-45b3-4404-866f-ef03a5faadff,094,7.79,False,False
9a879269-45b3-4404-866f-ef03a5faadff,047,6.93,False,False
9a879269-45b3-4404-866f-ef03a5faadff,014,5.34,False,False
9a879269-45b3-4404-866f-ef03a5faadff,071,0.04,False,False
9a879269-45b3-4404-866f-ef03a5faadff,076,0.09,True,False
e9dc1f8f-9a15-44e3-9024-f374b647665c,014,5.34,False,False
e9dc1f8f-9a15-44e3-9024-f374b647665c,047,6.93,False,False
e9dc1f8f-9a15-44e3-9024-f374b647665c,059,23.36,True,False
e9dc1f8f-9a15-44e3-9024-f374b647665c,030,6.35,False,False
e9dc1f8f-9a15-44e3-9024-f374b647665c,071,0.04,False,False
